"","target name","taccession","query name","qaccession","E-value","score","bias","dom E-value","dom score","dom bias","exp","reg","clu","ov","env","dom","rep","inc","Assembly"
"5181","DFXM01000020.1_2","-","TIGR03625","TIGR03625",3.4e-87,289.4,5.3,3.9e-87,289.3,5.3,1,1,0,0,1,1,1,1,"DFXM"
"5195","DFXU01000056.1_8","-","TIGR03625","TIGR03625",4.2e-82,272.3,4.2,4.7e-82,272.2,4.2,1,1,0,0,1,1,1,1,"DFXU"
"5222","DFYL01000010.1_40","-","TIGR03625","TIGR03625",2.6e-84,278.4,5.6,2.9e-84,278.3,5.6,1,1,0,0,1,1,1,1,"DFYL"
"5236","DFYO01000041.1_41","-","TIGR03625","TIGR03625",6.3e-89,294,5.6,7.2e-89,293.8,5.6,1,1,0,0,1,1,1,1,"DFYO"
"5250","DFYS01000063.1_2","-","TIGR03625","TIGR03625",8e-85,280.6,0.7,9e-85,280.5,0.7,1,1,0,0,1,1,1,1,"DFYS"
"5264","DFZA01000009.1_476","-","TIGR03625","TIGR03625",4.8e-82,271.5,2,5.3e-82,271.3,2,1,1,0,0,1,1,1,1,"DFZA"
"5278","DFZH01000041.1_128","-","TIGR03625","TIGR03625",1.1e-84,280.2,0.8,1.2e-84,280,0.8,1,1,0,0,1,1,1,1,"DFZH"
"5305","DFZQ01000074.1_9","-","TIGR03625","TIGR03625",2.4e-86,286.2,10.4,2.7e-86,286,10.4,1,1,0,0,1,1,1,1,"DFZQ"
"5319","DFZT01000052.1_20","-","TIGR03625","TIGR03625",2.2e-82,272.5,2.3,2.4e-82,272.4,2.3,1,1,0,0,1,1,1,1,"DFZT"
"5333","DFZX01000112.1_47","-","TIGR03625","TIGR03625",4.4e-81,269.6,3.5,4.9e-81,269.5,3.5,1,1,0,0,1,1,1,1,"DFZX"
"5371","DGDN01000036.1_16","-","TIGR03625","TIGR03625",9.5e-84,277.1,2.3,1.1e-83,277,2.3,1,1,0,0,1,1,1,1,"DGDN"
"5385","DGDQ01000118.1_3","-","TIGR03625","TIGR03625",3.7e-84,278.4,6,4.1e-84,278.2,6,1,1,0,0,1,1,1,1,"DGDQ"
"5400","DGDS01000019.1_48","-","TIGR03625","TIGR03625",1e-83,276.3,6,1.2e-83,276.2,6,1,1,0,0,1,1,1,1,"DGDS"
"5414","DGDT01000031.1_13","-","TIGR03625","TIGR03625",3.1e-83,274.7,4.5,3.5e-83,274.5,4.5,1,1,0,0,1,1,1,1,"DGDT"
"5428","DGDU01000029.1_88","-","TIGR03625","TIGR03625",4e-82,271.3,3.4,4.7e-82,271.1,3.4,1,1,0,0,1,1,1,1,"DGDU"
"5442","DGDV01000021.1_3","-","TIGR03625","TIGR03625",3.9e-87,288.2,1.7,4.5e-87,288,1.7,1,1,0,0,1,1,1,1,"DGDV"
"5456","DGDW01000010.1_2","-","TIGR03625","TIGR03625",3.3e-83,275,0.1,3.7e-83,274.8,0.1,1,1,0,0,1,1,1,1,"DGDW"
"5470","DGDX01000045.1_39","-","TIGR03625","TIGR03625",2.1e-85,282.4,2.8,2.3e-85,282.3,2.8,1,1,0,0,1,1,1,1,"DGDX"
"5484","DGEB01000024.1_2","-","TIGR03625","TIGR03625",3.2e-88,291.3,3.3,3.6e-88,291.2,3.3,1,1,0,0,1,1,1,1,"DGEB"
"5498","DGED01000049.1_52","-","TIGR03625","TIGR03625",7.9e-85,280.1,6.7,8.9e-85,279.9,6.7,1,1,0,0,1,1,1,1,"DGED"
"5512","DGEE01000095.1_32","-","TIGR03625","TIGR03625",1e-87,290.2,4.1,1.1e-87,290,4.1,1,1,0,0,1,1,1,1,"DGEE"
"5526","DGEF01000035.1_2","-","TIGR03625","TIGR03625",1.3e-88,292.9,3.4,1.5e-88,292.7,3.4,1,1,0,0,1,1,1,1,"DGEF"
"5540","DGEG01000116.1_20","-","TIGR03625","TIGR03625",1.2e-81,269.9,4.1,1.4e-81,269.8,4.1,1,1,0,0,1,1,1,1,"DGEG"
"5555","DGEH01000075.1_3","-","TIGR03625","TIGR03625",1.8e-85,283.1,12.9,2.1e-85,283,12.9,1,1,0,0,1,1,1,1,"DGEH"
"5569","DGEQ01000077.1_3","-","TIGR03625","TIGR03625",7.1e-88,290.5,4.4,8e-88,290.3,4.4,1,1,0,0,1,1,1,1,"DGEQ"
"5583","DGER01000057.1_35","-","TIGR03625","TIGR03625",5.5e-85,281,3.5,6.2e-85,280.8,3.5,1,1,0,0,1,1,1,1,"DGER"
"5612","DGEY01000036.1_3","-","TIGR03625","TIGR03625",3e-85,282.1,1.4,3.4e-85,281.9,1.4,1,1,0,0,1,1,1,1,"DGEY"
"5633","DGFD01000112.1_2","-","TIGR03625","TIGR03625",5.6e-85,281,3.5,6.3e-85,280.8,3.5,1,1,0,0,1,1,1,1,"DGFD"
"5647","DGFF01000013.1_3","-","TIGR03625","TIGR03625",7.3e-83,273.9,0.9,8.2e-83,273.7,0.9,1,1,0,0,1,1,1,1,"DGFF"
"5661","DGFG01000142.1_2","-","TIGR03625","TIGR03625",3.7e-83,275,0.1,4.2e-83,274.8,0.1,1,1,0,0,1,1,1,1,"DGFG"
"5675","DGFJ01000034.1_108","-","TIGR03625","TIGR03625",7.9e-91,299.9,5.1,8.9e-91,299.8,5.1,1,1,0,0,1,1,1,1,"DGFJ"
"5703","DGFN01000013.1_39","-","TIGR03625","TIGR03625",2.9e-85,282.1,1.4,3.3e-85,281.9,1.4,1,1,0,0,1,1,1,1,"DGFN"
"5717","DGFT01000057.1_5","-","TIGR03625","TIGR03625",1.2e-86,287.2,9.1,1.3e-86,287,9.1,1,1,0,0,1,1,1,1,"DGFT"
"5750","DGHH01000009.1_58","-","TIGR03625","TIGR03625",7.9e-73,240.1,10.1,7.9e-73,240.1,10.1,2,2,0,0,2,2,1,1,"DGHH"
"5764","DGHJ01000062.1_7","-","TIGR03625","TIGR03625",2.2e-83,275.7,2.9,2.6e-83,275.5,2.9,1.1,1,0,0,1,1,1,1,"DGHJ"
"5778","DGHK01000052.1_30","-","TIGR03625","TIGR03625",1.3e-78,260.5,12.1,5e-77,255.3,12.1,2,1,1,0,1,1,1,1,"DGHK"
"5795","DGHY01000026.1_2","-","TIGR03625","TIGR03625",2.1e-82,272.8,7.7,6.7e-82,271.2,7.7,1.6,1,1,0,1,1,1,1,"DGHY"
"5812","DGJE01000023.1_7","-","TIGR03625","TIGR03625",2.6e-84,279.5,6.7,3e-84,279.4,6.7,1,1,0,0,1,1,1,1,"DGJE"
"5838","DGJJ01000024.1_83","-","TIGR03625","TIGR03625",4.3e-82,272.6,13.3,4.9e-82,272.4,13.3,1,1,0,0,1,1,1,1,"DGJJ"
"5852","DGKO01000045.1_30","-","TIGR03625","TIGR03625",2e-87,290.3,6.8,2.3e-87,290.1,6.8,1,1,0,0,1,1,1,1,"DGKO"
"5867","DGKR01000018.1_33","-","TIGR03625","TIGR03625",2.2e-85,283.5,8.8,2.4e-85,283.4,8.8,1,1,0,0,1,1,1,1,"DGKR"
"5881","DGLI01000003.1_84","-","TIGR03625","TIGR03625",4.6e-86,285.5,6.9,5.2e-86,285.4,6.9,1,1,0,0,1,1,1,1,"DGLI"
"5895","DGLU01000057.1_48","-","TIGR03625","TIGR03625",8.6e-85,281,9.8,9.6e-85,280.8,9.8,1,1,0,0,1,1,1,1,"DGLU"
"5922","DGRC01000002.1_55","-","TIGR03625","TIGR03625",7e-86,284.5,7.5,7.9e-86,284.3,7.5,1,1,0,0,1,1,1,1,"DGRC"
"5936","DGRE01000033.1_58","-","TIGR03625","TIGR03625",1.7e-87,290.4,6.4,1.9e-87,290.2,6.4,1,1,0,0,1,1,1,1,"DGRE"
"5950","DGRF01000031.1_2","-","TIGR03625","TIGR03625",3.8e-88,292.2,5.8,4.3e-88,292,5.8,1,1,0,0,1,1,1,1,"DGRF"
"6009","DGRW01000043.1_25","-","TIGR03625","TIGR03625",1.6e-83,276.4,2.4,1.8e-83,276.2,2.4,1,1,0,0,1,1,1,1,"DGRW"
"6023","DGSG01000007.1_91","-","TIGR03625","TIGR03625",2.5e-81,269,7.8,5.3e-79,261.4,7.8,2,1,1,0,1,1,1,1,"DGSG"
"6037","DGSH01000004.1_64","-","TIGR03625","TIGR03625",2e-88,291.9,1.5,2.2e-88,291.7,1.5,1,1,0,0,1,1,1,1,"DGSH"
"6052","DGSM01000010.1_30","-","TIGR03625","TIGR03625",6.9e-90,296.8,6.6,7.8e-90,296.7,6.6,1,1,0,0,1,1,1,1,"DGSM"
"6066","DGSQ01000054.1_132","-","TIGR03625","TIGR03625",3e-79,262.1,8,3.9e-79,261.7,8,1.1,1,0,0,1,1,1,1,"DGSQ"
"6080","DGSU01000194.1_24","-","TIGR03625","TIGR03625",2.7e-79,262.6,10.5,3.1e-79,262.4,10.5,1,1,0,0,1,1,1,1,"DGSU"
"6119","DGTF01000011.1_2","-","TIGR03625","TIGR03625",1e-87,290.1,2.8,1.2e-87,289.9,2.8,1,1,0,0,1,1,1,1,"DGTF"
"6136","DGTG01000019.1_51","-","TIGR03625","TIGR03625",8.4e-88,290.7,7,9.5e-88,290.5,7,1,1,0,0,1,1,1,1,"DGTG"
"6150","DGTI01000036.1_36","-","TIGR03625","TIGR03625",2.1e-88,292.5,5.5,2.4e-88,292.4,5.5,1,1,0,0,1,1,1,1,"DGTI"
"6164","DGTK01000015.1_152","-","TIGR03625","TIGR03625",9.3e-79,260.6,10.1,8e-77,254.3,10.1,2,1,1,0,1,1,1,1,"DGTK"
"6178","DGTN01000014.1_52","-","TIGR03625","TIGR03625",4.8e-88,291.6,6.8,5.4e-88,291.4,6.8,1,1,0,0,1,1,1,1,"DGTN"
"6192","DGTT01000033.1_44","-","TIGR03625","TIGR03625",4.8e-83,275.1,3,5.6e-83,274.9,3,1,1,0,0,1,1,1,1,"DGTT"
"6242","DGUM01000086.1_96","-","TIGR03625","TIGR03625",1.9e-87,289.3,5.5,2.2e-87,289.1,5.5,1,1,0,0,1,1,1,1,"DGUM"
"6305","DGVS01000011.1_56","-","TIGR03625","TIGR03625",6.3e-73,240.6,10.4,6.3e-73,240.6,10.4,2,2,0,0,2,2,1,1,"DGVS"
"6325","DGVV01000072.1_21","-","TIGR03625","TIGR03625",1.1e-85,283.9,2.2,1.3e-85,283.8,2.2,1,1,0,0,1,1,1,1,"DGVV"
"6339","DGWE01000071.1_2","-","TIGR03625","TIGR03625",8.1e-88,289.7,3.6,9.1e-88,289.6,3.6,1,1,0,0,1,1,1,1,"DGWE"
"6353","DGWF01000005.1_16","-","TIGR03625","TIGR03625",2e-81,269,7.8,4.3e-79,261.4,7.8,2,1,1,0,1,1,1,1,"DGWF"
"6367","DGWH01000125.1_41","-","TIGR03625","TIGR03625",1e-82,274.7,1.5,1.1e-82,274.6,1.5,1,1,0,0,1,1,1,1,"DGWH"
"6381","DGWK01000003.1_6","-","TIGR03625","TIGR03625",1.1e-78,260.8,12.8,7.3e-78,258.1,12.8,1.8,1,1,0,1,1,1,1,"DGWK"
"6395","DGWR01000002.1_214","-","TIGR03625","TIGR03625",1.4e-86,286.3,7.7,1.6e-86,286.1,7.7,1,1,0,0,1,1,1,1,"DGWR"
"6416","DGXA01000006.1_3","-","TIGR03625","TIGR03625",7e-69,227.6,2.2,8.1e-69,227.4,2.2,1,1,0,0,1,1,1,1,"DGXA"
"6436","DGXE01000021.1_25","-","TIGR03625","TIGR03625",1.4e-87,289.6,2.5,1.6e-87,289.4,2.5,1,1,0,0,1,1,1,1,"DGXE"
"6452","DGXG01000016.1_11","-","TIGR03625","TIGR03625",2.5e-87,288.8,4.2,2.8e-87,288.6,4.2,1,1,0,0,1,1,1,1,"DGXG"
"6489","DGXS01000061.1_15","-","TIGR03625","TIGR03625",2.4e-81,269,7.8,5.1e-79,261.4,7.8,2,1,1,0,1,1,1,1,"DGXS"
"6503","DGXU01000005.1_242","-","TIGR03625","TIGR03625",7.3e-89,293.4,2.2,8.2e-89,293.2,2.2,1,1,0,0,1,1,1,1,"DGXU"
"6519","DGYI01000058.1_2","-","TIGR03625","TIGR03625",4.7e-82,272.2,11.8,5.3e-82,272,11.8,1,1,0,0,1,1,1,1,"DGYI"
"6551","DGYW01000042.1_2","-","TIGR03625","TIGR03625",4.1e-84,278.5,1.5,4.6e-84,278.4,1.5,1,1,0,0,1,1,1,1,"DGYW"
"6576","DGYY01000052.1_2","-","TIGR03625","TIGR03625",2.2e-87,288.2,2.5,2.5e-87,288.1,2.5,1,1,0,0,1,1,1,1,"DGYY"
"6590","DGZB01000019.1_3","-","TIGR03625","TIGR03625",2.3e-87,289.1,0.5,2.6e-87,288.9,0.5,1,1,0,0,1,1,1,1,"DGZB"
"6604","DGZH01000008.1_62","-","TIGR03625","TIGR03625",5.5e-86,284.4,4.1,6.2e-86,284.3,4.1,1,1,0,0,1,1,1,1,"DGZH"
"6631","DGZO01000095.1_50","-","TIGR03625","TIGR03625",2.3e-87,289.1,0.5,2.5e-87,288.9,0.5,1,1,0,0,1,1,1,1,"DGZO"
"6645","DGZQ01000005.1_2","-","TIGR03625","TIGR03625",3.2e-83,275.9,4.4,3.6e-83,275.7,4.4,1,1,0,0,1,1,1,1,"DGZQ"
"6659","DGZR01000039.1_19","-","TIGR03625","TIGR03625",2.1e-83,275.6,0.4,2.4e-83,275.4,0.4,1,1,0,0,1,1,1,1,"DGZR"
"6673","DGZU01000011.1_26","-","TIGR03625","TIGR03625",1.3e-88,292.8,4.9,1.4e-88,292.7,4.9,1,1,0,0,1,1,1,1,"DGZU"
"6687","DGZV01000051.1_68","-","TIGR03625","TIGR03625",1.3e-83,276.8,0.7,1.5e-83,276.6,0.7,1,1,0,0,1,1,1,1,"DGZV"
"6701","DGZX01000038.1_2","-","TIGR03625","TIGR03625",5.2e-86,284.4,4.1,5.8e-86,284.3,4.1,1,1,0,0,1,1,1,1,"DGZX"
"6715","DHAA01000150.1_36","-","TIGR03625","TIGR03625",8e-84,277.8,1.7,8.9e-84,277.6,1.7,1,1,0,0,1,1,1,1,"DHAA"
"6741","DHAH01000012.1_19","-","TIGR03625","TIGR03625",1.4e-88,292.9,5.6,1.5e-88,292.7,5.6,1,1,0,0,1,1,1,1,"DHAH"
"6766","DHAJ01000098.1_41","-","TIGR03625","TIGR03625",1.3e-83,277.2,11,1.3e-81,270.6,11,2,1,1,0,1,1,1,1,"DHAJ"
"6780","DHAK01000003.1_43","-","TIGR03625","TIGR03625",6.4e-72,236.9,3.7,8.3e-72,236.5,3.7,1.1,1,0,0,1,1,1,1,"DHAK"
"6794","DHAP01000011.1_31","-","TIGR03625","TIGR03625",4.2e-69,228.7,3.3,4.2e-69,228.7,3.3,1.9,2,0,0,2,2,1,1,"DHAP"
"6808","DHAS01000034.1_2","-","TIGR03625","TIGR03625",2.8e-87,288.9,4.7,3.1e-87,288.7,4.7,1,1,0,0,1,1,1,1,"DHAS"
"6837","DHAZ01000075.1_33","-","TIGR03625","TIGR03625",2.2e-79,262.6,4.1,2.5e-79,262.5,4.1,1,1,0,0,1,1,1,1,"DHAZ"
"6864","DHBB01000057.1_2","-","TIGR03625","TIGR03625",5.6e-86,284.6,1.7,6.3e-86,284.5,1.7,1,1,0,0,1,1,1,1,"DHBB"
"6878","DHBC01000192.1_2","-","TIGR03625","TIGR03625",2.4e-87,289.1,0.5,2.7e-87,288.9,0.5,1,1,0,0,1,1,1,1,"DHBC"
"6915","DHBM01000069.1_2","-","TIGR03625","TIGR03625",1.2e-88,292.8,4.9,1.4e-88,292.7,4.9,1,1,0,0,1,1,1,1,"DHBM"
"6944","DHBR01000035.1_5","-","TIGR03625","TIGR03625",1.6e-74,246.5,7.5,1.8e-74,246.3,7.5,1,1,0,0,1,1,1,1,"DHBR"
"6958","DHBS01000006.1_120","-","TIGR03625","TIGR03625",4.7e-83,275.2,3.1,5.4e-83,275,3.1,1,1,0,0,1,1,1,1,"DHBS"
"6972","DHBU01000103.1_31","-","TIGR03625","TIGR03625",1.3e-83,277.2,11,1.4e-81,270.6,11,2,1,1,0,1,1,1,1,"DHBU"
"6986","DHBY01000039.1_41","-","TIGR03625","TIGR03625",2.6e-82,272.2,5.5,2.9e-82,272,5.5,1,1,0,0,1,1,1,1,"DHBY"
"7000","DHBZ01000061.1_50","-","TIGR03625","TIGR03625",2.2e-87,289.1,0.5,2.5e-87,288.9,0.5,1,1,0,0,1,1,1,1,"DHBZ"
"7014","DHCA01000001.1_41","-","TIGR03625","TIGR03625",2.2e-84,279.1,0.5,2.5e-84,279,0.5,1,1,0,0,1,1,1,1,"DHCA"
"7028","DHCE01000013.1_26","-","TIGR03625","TIGR03625",1.1e-88,292.8,4.9,1.2e-88,292.7,4.9,1,1,0,0,1,1,1,1,"DHCE"
"7056","DHCI01000107.1_59","-","TIGR03625","TIGR03625",5.6e-86,284.4,4.1,6.3e-86,284.3,4.1,1,1,0,0,1,1,1,1,"DHCI"
"7087","DHCS01000086.1_73","-","TIGR03625","TIGR03625",1.7e-88,292.8,4.9,1.9e-88,292.7,4.9,1,1,0,0,1,1,1,1,"DHCS"
"7102","DHCT01000081.1_23","-","TIGR03625","TIGR03625",5.8e-82,271.2,6.5,6.6e-82,271,6.5,1,1,0,0,1,1,1,1,"DHCT"
"7116","DHCU01000075.1_25","-","TIGR03625","TIGR03625",4.5e-86,285.4,3.5,5e-86,285.2,3.5,1,1,0,0,1,1,1,1,"DHCU"
"7130","DHCX01000093.1_2","-","TIGR03625","TIGR03625",5.6e-86,284.6,1.7,6.4e-86,284.5,1.7,1,1,0,0,1,1,1,1,"DHCX"
"7144","DHDG01000007.1_37","-","TIGR03625","TIGR03625",9.7e-86,284,1.4,1.1e-85,283.8,1.4,1,1,0,0,1,1,1,1,"DHDG"
"7158","DHDH01000039.1_75","-","TIGR03625","TIGR03625",8.8e-86,283.9,3.3,9.9e-86,283.7,3.3,1,1,0,0,1,1,1,1,"DHDH"
"7172","DHDI01000017.1_2","-","TIGR03625","TIGR03625",1.9e-86,285.8,0.4,2.2e-86,285.7,0.4,1,1,0,0,1,1,1,1,"DHDI"
"7186","DHDK01000102.1_3","-","TIGR03625","TIGR03625",3.7e-86,285.4,3.5,4.2e-86,285.2,3.5,1,1,0,0,1,1,1,1,"DHDK"
"7200","DHDL01000002.1_2","-","TIGR03625","TIGR03625",4.6e-87,287.6,2.1,5.2e-87,287.4,2.1,1,1,0,0,1,1,1,1,"DHDL"
"7214","DHDO01000090.1_2","-","TIGR03625","TIGR03625",2e-87,289.3,0.5,2.2e-87,289.2,0.5,1,1,0,0,1,1,1,1,"DHDO"
"7228","DHDQ01000056.1_7","-","TIGR03625","TIGR03625",5.5e-86,284.4,4.1,6.1e-86,284.3,4.1,1,1,0,0,1,1,1,1,"DHDQ"
"7242","DHDR01000031.1_39","-","TIGR03625","TIGR03625",7.5e-85,280.7,3.2,8.4e-85,280.6,3.2,1,1,0,0,1,1,1,1,"DHDR"
"7259","DHDT01000073.1_17","-","TIGR03625","TIGR03625",1.5e-66,220.6,2.6,1.5e-66,220.6,2.6,1.6,2,0,0,2,2,1,1,"DHDT"
"7274","DHDV01000050.1_4","-","TIGR03625","TIGR03625",4.7e-81,268.1,13.2,5.3e-81,268,13.2,1,1,0,0,1,1,1,1,"DHDV"
"7288","DHEA01000067.1_37","-","TIGR03625","TIGR03625",5.7e-86,284.6,1.7,6.4e-86,284.5,1.7,1,1,0,0,1,1,1,1,"DHEA"
"7302","DHEG01000004.1_92","-","TIGR03625","TIGR03625",6.9e-72,236.9,3.7,9e-72,236.5,3.7,1.1,1,0,0,1,1,1,1,"DHEG"
"7316","DHEH01000002.1_154","-","TIGR03625","TIGR03625",1e-72,240.4,7,1e-72,240.4,7,1.9,2,0,0,2,2,1,1,"DHEH"
"7331","DHEJ01000018.1_8","-","TIGR03625","TIGR03625",3.3e-77,255.2,7.6,3.7e-77,255.1,7.6,1,1,0,0,1,1,1,1,"DHEJ"
"7345","DHEL01000154.1_2","-","TIGR03625","TIGR03625",2.6e-86,285.4,3.5,2.9e-86,285.2,3.5,1,1,0,0,1,1,1,1,"DHEL"
"7376","DHER01000120.1_2","-","TIGR03625","TIGR03625",1e-81,271,13.4,1.2e-81,270.8,13.4,1,1,0,0,1,1,1,1,"DHER"
"7391","DHES01000030.1_33","-","TIGR03625","TIGR03625",1.4e-84,280.3,2.7,1.6e-84,280.2,2.7,1,1,0,0,1,1,1,1,"DHES"
"7406","DHET01000092.1_14","-","TIGR03625","TIGR03625",1.8e-86,285.9,6.1,2.1e-86,285.7,6.1,1,1,0,0,1,1,1,1,"DHET"
"7420","DHEX01000063.1_7","-","TIGR03625","TIGR03625",6e-86,284.4,4.1,6.7e-86,284.3,4.1,1,1,0,0,1,1,1,1,"DHEX"
"7434","DHFG01000057.1_27","-","TIGR03625","TIGR03625",1.2e-88,292.8,4.9,1.3e-88,292.7,4.9,1,1,0,0,1,1,1,1,"DHFG"
"7448","DHFI01000108.1_5","-","TIGR03625","TIGR03625",5.5e-86,284.4,4.1,6.2e-86,284.3,4.1,1,1,0,0,1,1,1,1,"DHFI"
"7462","DHFP01000210.1_5","-","TIGR03625","TIGR03625",7.2e-90,297.7,5.9,8.1e-90,297.5,5.9,1,1,0,0,1,1,1,1,"DHFP"
"7491","DHGD01000074.1_53","-","TIGR03625","TIGR03625",1.8e-83,276.3,3.8,2e-83,276.1,3.8,1,1,0,0,1,1,1,1,"DHGD"
"7539","DHIM01000176.1_2","-","TIGR03625","TIGR03625",1e-85,284.5,8.1,1.2e-85,284.4,8.1,1,1,0,0,1,1,1,1,"DHIM"
"7553","DHIN01000112.1_35","-","TIGR03625","TIGR03625",4.1e-83,275.9,2,4.6e-83,275.8,2,1,1,0,0,1,1,1,1,"DHIN"
"7589","DHJV01000048.1_5","-","TIGR03625","TIGR03625",1.5e-82,273.5,13.3,3.4e-81,269.1,13.3,2,1,1,0,1,1,1,1,"DHJV"
"7624","DHKH01000017.1_111","-","TIGR03625","TIGR03625",8.6e-87,287.1,6.2,9.7e-87,286.9,6.2,1,1,0,0,1,1,1,1,"DHKH"
"7639","DHKI01000037.1_50","-","TIGR03625","TIGR03625",2.3e-85,281.5,3.7,2.6e-85,281.3,3.7,1,1,0,0,1,1,1,1,"DHKI"
"7655","DHKL01000028.1_8","-","TIGR03625","TIGR03625",7e-68,224.3,5.5,8.3e-68,224,5.5,1.1,1,0,0,1,1,1,1,"DHKL"
"7670","DHKN01000034.1_14","-","TIGR03625","TIGR03625",3.4e-87,287.8,9.2,4.5e-87,287.4,9.2,1.2,1,0,0,1,1,1,1,"DHKN"
"7684","DHKU01000094.1_39","-","TIGR03625","TIGR03625",4.5e-82,271.1,6.4,5.8e-82,270.7,6.4,1.1,1,0,0,1,1,1,1,"DHKU"
"7698","DHKX01000021.1_52","-","TIGR03625","TIGR03625",1.6e-86,285.4,6.1,1.8e-86,285.3,6.1,1,1,0,0,1,1,1,1,"DHKX"
"7712","DHKY01000003.1_36","-","TIGR03625","TIGR03625",2e-66,220.1,1.7,2.8e-66,219.6,1.7,1.2,1,0,0,1,1,1,1,"DHKY"
"7762","DHMH01000075.1_7","-","TIGR03625","TIGR03625",6.1e-83,273.6,6.5,6.9e-83,273.4,6.5,1,1,0,0,1,1,1,1,"DHMH"
"7777","DHMK01000004.1_30","-","TIGR03625","TIGR03625",4.5e-87,287.8,9.2,5.8e-87,287.4,9.2,1.1,1,0,0,1,1,1,1,"DHMK"
"7791","DHMS01000031.1_16","-","TIGR03625","TIGR03625",1.1e-84,279.8,6.4,1.3e-84,279.6,6.4,1,1,0,0,1,1,1,1,"DHMS"
"7828","DHNA01000134.1_12","-","TIGR03625","TIGR03625",1.6e-86,285.4,6.1,1.8e-86,285.3,6.1,1,1,0,0,1,1,1,1,"DHNA"
"7842","DHNC01000010.1_38","-","TIGR03625","TIGR03625",1.8e-88,291.4,6.9,2e-88,291.2,6.9,1,1,0,0,1,1,1,1,"DHNC"
"7869","DHNH01000097.1_7","-","TIGR03625","TIGR03625",4.8e-82,271.2,6.5,5.4e-82,271,6.5,1,1,0,0,1,1,1,1,"DHNH"
"7883","DHNI01000156.1_13","-","TIGR03625","TIGR03625",1e-82,274.1,1.5,1.2e-82,273.9,1.5,1,1,0,0,1,1,1,1,"DHNI"
"7897","DHNL01000013.1_40","-","TIGR03625","TIGR03625",2.5e-87,288.2,2.5,2.8e-87,288.1,2.5,1,1,0,0,1,1,1,1,"DHNL"
"7924","DHNU01000027.1_33","-","TIGR03625","TIGR03625",2.4e-87,288.3,4.2,2.7e-87,288.1,4.2,1,1,0,0,1,1,1,1,"DHNU"
"7938","DHNW01000025.1_137","-","TIGR03625","TIGR03625",1.4e-88,292.8,4.9,1.6e-88,292.7,4.9,1,1,0,0,1,1,1,1,"DHNW"
"7952","DHOB01000081.1_37","-","TIGR03625","TIGR03625",7.6e-87,286.8,2.6,8.6e-87,286.7,2.6,1,1,0,0,1,1,1,1,"DHOB"
"7966","DHOD01000014.1_3","-","TIGR03625","TIGR03625",1.7e-87,289.5,8.5,1.9e-87,289.3,8.5,1,1,0,0,1,1,1,1,"DHOD"
"7980","DHOE01000081.1_5","-","TIGR03625","TIGR03625",5.3e-69,228.9,10.2,5.3e-69,228.9,10.2,1.6,2,0,0,2,2,1,1,"DHOE"
"8006","DHOI01000019.1_6","-","TIGR03625","TIGR03625",3.8e-83,275.1,3.6,4.2e-83,274.9,3.6,1,1,0,0,1,1,1,1,"DHOI"
"8029","DHON01000116.1_83","-","TIGR03625","TIGR03625",4e-82,272.3,0.7,4.6e-82,272.1,0.7,1,1,0,0,1,1,1,1,"DHON"
"8043","DHOO01000113.1_2","-","TIGR03625","TIGR03625",3.3e-83,275.9,4.4,3.7e-83,275.7,4.4,1,1,0,0,1,1,1,1,"DHOO"
"8057","DHOQ01000015.1_7","-","TIGR03625","TIGR03625",2.9e-78,258.2,7.4,3.3e-78,258.1,7.4,1,1,0,0,1,1,1,1,"DHOQ"
"8071","DHOR01000057.1_42","-","TIGR03625","TIGR03625",2.5e-88,292.9,6.5,2.8e-88,292.7,6.5,1,1,0,0,1,1,1,1,"DHOR"
"8102","DHOW01000169.1_3","-","TIGR03625","TIGR03625",3.9e-86,285.4,3.5,4.4e-86,285.2,3.5,1,1,0,0,1,1,1,1,"DHOW"
"8128","DHPO01000010.1_20","-","TIGR03625","TIGR03625",3e-82,272.3,0.7,3.4e-82,272.1,0.7,1,1,0,0,1,1,1,1,"DHPO"
"8182","DHPU01000061.1_33","-","TIGR03625","TIGR03625",4.1e-85,281.5,6.3,4.6e-85,281.3,6.3,1,1,0,0,1,1,1,1,"DHPU"
"8196","DHPX01000003.1_38","-","TIGR03625","TIGR03625",1.7e-82,273,0.9,1.9e-82,272.8,0.9,1,1,0,0,1,1,1,1,"DHPX"
"8210","DHQC01000009.1_130","-","TIGR03625","TIGR03625",2.1e-88,291.3,6.5,2.7e-88,291,6.5,1.1,1,0,0,1,1,1,1,"DHQC"
"8224","DHQS01000045.1_4","-","TIGR03625","TIGR03625",2.5e-87,288.9,4,2.8e-87,288.8,4,1,1,0,0,1,1,1,1,"DHQS"
"8238","DHQU01000045.1_2","-","TIGR03625","TIGR03625",2.3e-87,289.1,0.5,2.6e-87,288.9,0.5,1,1,0,0,1,1,1,1,"DHQU"
"8265","DHRA01000022.1_40","-","TIGR03625","TIGR03625",2.4e-86,285.9,5.7,2.7e-86,285.8,5.7,1,1,0,0,1,1,1,1,"DHRA"
"8279","DHRC01000036.1_2","-","TIGR03625","TIGR03625",5.9e-86,284.6,1.7,6.7e-86,284.5,1.7,1,1,0,0,1,1,1,1,"DHRC"
"8293","DHRF01000151.1_38","-","TIGR03625","TIGR03625",3.4e-86,285.4,3.5,3.8e-86,285.2,3.5,1,1,0,0,1,1,1,1,"DHRF"
